week_start,trading_day,date,partial_model
2020-02-11,3.0,2020-02-13,Upside
2020-02-11,4.0,2020-02-11,Upside
2020-02-11,5.0,2020-02-11,Outside
2020-02-18,1.0,2020-02-18,N/A
2020-02-18,2.0,2020-02-19,Upside
2020-02-18,3.0,2020-02-20,Outside
2020-02-18,4.0,2020-02-18,Outside
2020-02-18,5.0,2020-02-18,Outside
2020-02-25,1.0,2020-02-25,N/A
2020-02-25,2.0,2020-02-26,Outside
2020-02-25,3.0,2020-02-27,Downside
2020-02-25,4.0,2020-02-25,Downside
2020-02-25,5.0,2020-02-25,Outside
2020-03-03,1.0,2020-03-03,N/A
2020-03-03,2.0,2020-03-04,Outside
2020-03-03,3.0,2020-03-05,Downside
2020-03-03,4.0,2020-03-03,Downside
2020-03-03,5.0,2020-03-03,Undefined
2020-03-10,1.0,2020-03-10,N/A
2020-03-10,2.0,2020-03-11,Downside
2020-03-10,3.0,2020-03-12,Outside
2020-03-10,4.0,2020-03-10,Downside
2020-03-10,5.0,2020-03-10,Undefined
2020-03-17,1.0,2020-03-17,N/A
2020-03-17,2.0,2020-03-18,Downside
2020-03-17,3.0,2020-03-19,Outside
2020-03-17,4.0,2020-03-17,Downside
2020-03-17,5.0,2020-03-17,Undefined
2020-03-24,1.0,2020-03-24,N/A
2020-03-24,2.0,2020-03-25,Outside
2020-03-24,3.0,2020-03-26,Downside
2020-03-24,4.0,2020-03-24,Downside
2020-03-24,5.0,2020-03-24,Undefined
2020-03-31,1.0,2020-03-31,N/A
2020-03-31,2.0,2020-04-01,Outside
2020-03-31,3.0,2020-04-02,Upside
2020-03-31,4.0,2020-03-31,Outside
2020-03-31,5.0,2020-03-31,Undefined
2020-04-07,1.0,2020-04-07,N/A
2020-04-07,2.0,2020-04-08,Upside
2020-04-07,3.0,2020-04-09,Outside
2020-04-07,4.0,2020-04-07,Outside
2020-04-07,5.0,2020-04-07,Undefined
2020-04-14,1.0,2020-04-14,N/A
2020-04-14,2.0,2020-04-15,Outside
2020-04-14,3.0,2020-04-16,Downside
2020-04-14,4.0,2020-04-14,Downside
2020-04-14,5.0,2020-04-14,Outside
2020-04-21,1.0,2020-04-21,N/A
2020-04-21,2.0,2020-04-22,Upside
2020-04-21,3.0,2020-04-23,Upside
2020-04-21,4.0,2020-04-21,Inside
2020-04-21,5.0,2020-04-21,Outside
2020-04-28,1.0,2020-04-28,N/A
2020-04-28,2.0,2020-04-29,Upside
2020-04-28,3.0,2020-04-30,Outside
2020-04-28,4.0,2020-04-28,Upside
2020-04-28,5.0,2020-04-28,Undefined
2020-05-05,1.0,2020-05-05,N/A
2020-05-05,2.0,2020-05-06,Upside
2020-05-05,3.0,2020-05-07,Downside
2020-05-05,4.0,2020-05-05,Upside
2020-05-05,5.0,2020-05-05,Outside
2020-05-12,1.0,2020-05-12,N/A
2020-05-12,2.0,2020-05-13,Upside
2020-05-12,3.0,2020-05-14,Upside
2020-05-12,4.0,2020-05-12,Upside
2020-05-12,5.0,2020-05-12,Outside
2020-05-19,1.0,2020-05-19,N/A
2020-05-19,2.0,2020-05-20,Upside
2020-05-19,3.0,2020-05-21,Downside
2020-05-19,4.0,2020-05-19,Upside
2020-05-19,5.0,2020-05-19,Undefined
2020-05-26,1.0,2020-05-26,N/A
2020-05-26,2.0,2020-05-27,Downside
2020-05-26,3.0,2020-05-28,Upside
2020-05-26,4.0,2020-05-26,Outside
2020-05-26,5.0,2020-05-26,Undefined
2020-06-02,1.0,2020-06-02,N/A
2020-06-02,2.0,2020-06-03,Inside
2020-06-02,3.0,2020-06-04,Upside
2020-06-02,4.0,2020-06-02,Upside
2020-06-02,5.0,2020-06-02,Outside
2020-06-09,1.0,2020-06-09,N/A
2020-06-09,2.0,2020-06-10,Outside
2020-06-09,3.0,2020-06-11,Downside
2020-06-09,4.0,2020-06-09,Outside
2020-06-09,5.0,2020-06-09,Outside
2020-06-16,1.0,2020-06-16,N/A
2020-06-16,2.0,2020-06-17,Downside
2020-06-16,3.0,2020-06-18,Upside
2020-06-16,4.0,2020-06-16,Upside
2020-06-16,5.0,2020-06-16,Outside
2020-06-23,1.0,2020-06-23,N/A
2020-06-23,2.0,2020-06-24,Downside
2020-06-23,3.0,2020-06-25,Upside
2020-06-23,4.0,2020-06-23,Downside
2020-06-23,5.0,2020-06-23,Undefined
2020-06-30,1.0,2020-06-30,N/A
2020-06-30,2.0,2020-07-01,Inside
2020-06-30,3.0,2020-07-02,Outside
2020-06-30,4.0,2020-06-30,Upside
2020-06-30,5.0,2020-06-30,Upside
2020-07-07,1.0,2020-07-07,N/A
2020-07-07,2.0,2020-07-08,Upside
2020-07-07,3.0,2020-07-09,Downside
2020-07-07,4.0,2020-07-07,Outside
2020-07-07,5.0,2020-07-07,Outside
2020-07-14,1.0,2020-07-14,N/A
2020-07-14,2.0,2020-07-15,Upside
2020-07-14,3.0,2020-07-16,Outside
2020-07-14,4.0,2020-07-14,Upside
2020-07-14,5.0,2020-07-14,Outside
2020-07-21,1.0,2020-07-21,N/A
2020-07-21,2.0,2020-07-22,Upside
2020-07-21,3.0,2020-07-23,Downside
2020-07-21,4.0,2020-07-21,Undefined
2020-07-21,5.0,2020-07-21,Downside
2020-07-28,1.0,2020-07-28,N/A
2020-07-28,2.0,2020-07-29,Outside
2020-07-28,3.0,2020-07-30,Downside
2020-07-28,4.0,2020-07-28,Downside
2020-07-28,5.0,2020-07-28,Outside
2020-08-04,1.0,2020-08-04,N/A
2020-08-04,2.0,2020-08-05,Downside
2020-08-04,3.0,2020-08-06,Undefined
2020-08-04,4.0,2020-08-04,Upside
2020-08-04,5.0,2020-08-04,Upside
2020-08-11,1.0,2020-08-11,N/A
2020-08-11,2.0,2020-08-12,Upside
2020-08-11,3.0,2020-08-13,Downside
2020-08-11,4.0,2020-08-11,Downside
2020-08-11,5.0,2020-08-11,Outside
2020-08-18,1.0,2020-08-18,N/A
2020-08-18,2.0,2020-08-19,Outside
2020-08-18,3.0,2020-08-20,Outside
2020-08-18,4.0,2020-08-18,Downside
2020-08-18,5.0,2020-08-18,Undefined
2020-08-25,1.0,2020-08-25,N/A
2020-08-25,2.0,2020-08-26,Outside
2020-08-25,3.0,2020-08-27,Downside
2020-08-25,4.0,2020-08-25,Upside
2020-08-25,5.0,2020-08-25,Downside
2020-09-01,1.0,2020-09-01,N/A
2020-09-01,2.0,2020-09-02,Downside
2020-09-01,3.0,2020-09-03,Upside
2020-09-01,4.0,2020-09-01,Downside
2020-09-01,5.0,2020-09-01,Outside
2020-09-08,1.0,2020-09-08,N/A
2020-09-08,2.0,2020-09-09,Outside
2020-09-08,3.0,2020-09-10,Outside
2020-09-08,4.0,2020-09-08,Undefined
2020-09-08,5.0,2020-09-08,Upside
2020-09-15,1.0,2020-09-15,N/A
2020-09-15,2.0,2020-09-16,Upside
2020-09-15,3.0,2020-09-17,Upside
2020-09-15,4.0,2020-09-15,Upside
2020-09-15,5.0,2020-09-15,Outside
2020-09-22,1.0,2020-09-22,N/A
2020-09-22,2.0,2020-09-23,Outside
2020-09-22,3.0,2020-09-24,Upside
2020-09-22,4.0,2020-09-22,Upside
2020-09-22,5.0,2020-09-22,Outside
2020-09-29,1.0,2020-09-29,N/A
2020-09-29,2.0,2020-09-30,Upside
2020-09-29,3.0,2020-10-01,Downside
2020-09-29,4.0,2020-09-29,Downside
2020-09-29,5.0,2020-09-29,Undefined
2020-10-06,1.0,2020-10-06,N/A
2020-10-06,2.0,2020-10-07,Outside
2020-10-06,3.0,2020-10-08,Upside
2020-10-06,4.0,2020-10-06,Upside
2020-10-06,5.0,2020-10-06,Downside
2020-10-13,1.0,2020-10-13,N/A
2020-10-13,2.0,2020-10-14,Outside
2020-10-13,3.0,2020-10-15,Upside
2020-10-13,4.0,2020-10-13,Upside
2020-10-13,5.0,2020-10-13,Outside
2020-10-20,1.0,2020-10-20,N/A
2020-10-20,2.0,2020-10-21,Downside
2020-10-20,3.0,2020-10-22,Upside
2020-10-20,4.0,2020-10-20,Downside
2020-10-20,5.0,2020-10-20,Undefined
2020-10-27,1.0,2020-10-27,N/A
2020-10-27,2.0,2020-10-28,Downside
2020-10-27,3.0,2020-10-29,Downside
2020-10-27,4.0,2020-10-27,Downside
2020-10-27,5.0,2020-10-27,Undefined
2020-11-03,1.0,2020-11-03,N/A
2020-11-03,2.0,2020-11-04,Upside
2020-11-03,3.0,2020-11-05,Outside
2020-11-03,4.0,2020-11-03,Outside
2020-11-03,5.0,2020-11-03,Outside
2020-11-10,1.0,2020-11-10,N/A
2020-11-10,2.0,2020-11-11,Downside
2020-11-10,3.0,2020-11-12,Outside
2020-11-10,4.0,2020-11-10,Outside
2020-11-10,5.0,2020-11-10,Outside
2020-11-17,1.0,2020-11-17,N/A
2020-11-17,2.0,2020-11-18,Downside
2020-11-17,3.0,2020-11-19,Upside
2020-11-17,4.0,2020-11-17,Upside
2020-11-17,5.0,2020-11-17,Undefined
2020-11-24,1.0,2020-11-24,N/A
2020-11-24,2.0,2020-11-25,Outside
2020-11-24,3.0,2020-11-26,Outside
2020-11-24,4.0,2020-11-24,Upside
2020-11-24,5.0,2020-11-24,Undefined
2020-12-01,1.0,2020-12-01,N/A
2020-12-01,2.0,2020-12-02,Upside
2020-12-01,3.0,2020-12-03,Upside
2020-12-01,4.0,2020-12-01,Outside
2020-12-01,5.0,2020-12-01,Outside
2020-12-08,1.0,2020-12-08,N/A
2020-12-08,2.0,2020-12-09,Outside
2020-12-08,3.0,2020-12-10,Upside
2020-12-08,4.0,2020-12-08,Upside
2020-12-08,5.0,2020-12-08,Outside
2020-12-15,1.0,2020-12-15,N/A
2020-12-15,2.0,2020-12-16,Outside
2020-12-15,3.0,2020-12-17,Upside
2020-12-15,4.0,2020-12-15,Outside
2020-12-15,5.0,2020-12-15,Outside
2020-12-22,1.0,2020-12-22,N/A
2020-12-22,2.0,2020-12-23,Upside
2020-12-22,3.0,2020-12-24,Upside
2020-12-22,4.0,2020-12-22,Upside
2020-12-22,5.0,2020-12-22,Outside
2020-12-29,1.0,2020-12-29,N/A
2020-12-29,2.0,2020-12-30,Outside
2020-12-29,3.0,2020-12-31,Upside
2020-12-29,4.0,2020-12-29,Outside
2020-12-29,5.0,2020-12-29,Outside
2021-01-05,1.0,2021-01-05,N/A
2021-01-05,2.0,2021-01-06,Upside
2021-01-05,3.0,2021-01-07,Upside
2021-01-05,4.0,2021-01-05,Upside
2021-01-05,5.0,2021-01-05,Outside
2021-01-12,1.0,2021-01-12,N/A
2021-01-12,2.0,2021-01-13,Downside
2021-01-12,3.0,2021-01-14,Upside
2021-01-12,4.0,2021-01-12,Downside
2021-01-12,5.0,2021-01-12,Undefined
2021-01-19,1.0,2021-01-19,N/A
2021-01-19,2.0,2021-01-20,Downside
2021-01-19,3.0,2021-01-21,Outside
2021-01-19,4.0,2021-01-19,Outside
2021-01-19,5.0,2021-01-19,Downside
2021-01-26,1.0,2021-01-26,N/A
2021-01-26,2.0,2021-01-27,Outside
2021-01-26,3.0,2021-01-28,Downside
2021-01-26,4.0,2021-01-26,Outside
2021-01-26,5.0,2021-01-26,Outside
2021-02-02,1.0,2021-02-02,N/A
2021-02-02,2.0,2021-02-03,Upside
2021-02-02,3.0,2021-02-04,Outside
2021-02-02,4.0,2021-02-02,Upside
2021-02-02,5.0,2021-02-02,Outside
2021-02-09,1.0,2021-02-09,N/A
2021-02-09,2.0,2021-02-10,Outside
2021-02-09,3.0,2021-02-11,Outside
2021-02-09,4.0,2021-02-09,Upside
2021-02-09,5.0,2021-02-09,Upside
2021-02-16,1.0,2021-02-16,N/A
2021-02-16,2.0,2021-02-17,Upside
2021-02-16,3.0,2021-02-18,Downside
2021-02-16,4.0,2021-02-16,Outside
2021-02-16,5.0,2021-02-16,Upside
2021-02-23,1.0,2021-02-23,N/A
2021-02-23,2.0,2021-02-24,Upside
2021-02-23,3.0,2021-02-25,Outside
2021-02-23,4.0,2021-02-23,Undefined
2021-02-23,5.0,2021-02-23,Outside
2021-03-02,1.0,2021-03-02,N/A
2021-03-02,2.0,2021-03-03,Upside
2021-03-02,3.0,2021-03-04,Upside
2021-03-02,4.0,2021-03-02,Upside
2021-03-02,5.0,2021-03-02,Outside
2021-03-09,1.0,2021-03-09,N/A
2021-03-09,2.0,2021-03-10,Outside
2021-03-09,3.0,2021-03-11,Outside
2021-03-09,4.0,2021-03-09,Outside
2021-03-09,5.0,2021-03-09,Undefined
2021-03-16,1.0,2021-03-16,N/A
2021-03-16,2.0,2021-03-17,Undefined
2021-03-16,3.0,2021-03-18,Downside
2021-03-16,4.0,2021-03-16,Downside
2021-03-16,5.0,2021-03-16,Outside
2021-03-23,1.0,2021-03-23,N/A
2021-03-23,2.0,2021-03-24,Upside
2021-03-23,3.0,2021-03-25,Downside
2021-03-23,4.0,2021-03-23,Upside
2021-03-23,5.0,2021-03-23,Undefined
2021-03-30,1.0,2021-03-30,N/A
2021-03-30,2.0,2021-03-31,Outside
2021-03-30,3.0,2021-04-01,Outside
2021-03-30,4.0,2021-03-30,Downside
2021-03-30,5.0,2021-03-30,Outside
2021-04-06,1.0,2021-04-06,N/A
2021-04-06,2.0,2021-04-07,Downside
2021-04-06,3.0,2021-04-08,Outside
2021-04-06,4.0,2021-04-06,Outside
2021-04-06,5.0,2021-04-06,Outside
2021-04-13,1.0,2021-04-13,N/A
2021-04-13,2.0,2021-04-14,Upside
2021-04-13,3.0,2021-04-15,Upside
2021-04-13,4.0,2021-04-13,Upside
2021-04-13,5.0,2021-04-13,Undefined
2021-04-20,1.0,2021-04-20,N/A
2021-04-20,2.0,2021-04-21,Downside
2021-04-20,3.0,2021-04-22,Upside
2021-04-20,4.0,2021-04-20,Downside
2021-04-20,5.0,2021-04-20,Undefined
2021-04-27,1.0,2021-04-27,N/A
2021-04-27,2.0,2021-04-28,Upside
2021-04-27,3.0,2021-04-29,Outside
2021-04-27,4.0,2021-04-27,Upside
2021-04-27,5.0,2021-04-27,Undefined
2021-05-04,1.0,2021-05-04,N/A
2021-05-04,2.0,2021-05-05,Outside
2021-05-04,3.0,2021-05-06,Downside
2021-05-04,4.0,2021-05-04,Outside
2021-05-04,5.0,2021-05-04,Undefined
2021-05-11,1.0,2021-05-11,N/A
2021-05-11,2.0,2021-05-12,Outside
2021-05-11,3.0,2021-05-13,Downside
2021-05-11,4.0,2021-05-11,Undefined
2021-05-11,5.0,2021-05-11,Upside
2021-05-18,1.0,2021-05-18,N/A
2021-05-18,2.0,2021-05-19,Downside
2021-05-18,3.0,2021-05-20,Downside
2021-05-18,4.0,2021-05-18,Downside
2021-05-18,5.0,2021-05-18,Outside
2021-05-25,1.0,2021-05-25,N/A
2021-05-25,2.0,2021-05-26,Upside
2021-05-25,3.0,2021-05-27,Upside
2021-05-25,4.0,2021-05-25,Outside
2021-05-25,5.0,2021-05-25,Undefined
2021-06-01,1.0,2021-06-01,N/A
2021-06-01,2.0,2021-06-02,Outside
2021-06-01,3.0,2021-06-03,Outside
2021-06-01,4.0,2021-06-01,Upside
2021-06-01,5.0,2021-06-01,Outside
2021-06-08,1.0,2021-06-08,N/A
2021-06-08,2.0,2021-06-09,Downside
2021-06-08,3.0,2021-06-10,Outside
2021-06-08,4.0,2021-06-08,Upside
2021-06-08,5.0,2021-06-08,Undefined
2021-06-15,1.0,2021-06-15,N/A
2021-06-15,2.0,2021-06-16,Outside
2021-06-15,3.0,2021-06-17,Downside
2021-06-15,4.0,2021-06-15,Outside
2021-06-15,5.0,2021-06-15,Undefined
2021-06-22,1.0,2021-06-22,N/A
2021-06-22,2.0,2021-06-23,Outside
2021-06-22,3.0,2021-06-24,Upside
2021-06-22,4.0,2021-06-22,Upside
2021-06-22,5.0,2021-06-22,Undefined
2021-06-29,1.0,2021-06-29,N/A
2021-06-29,2.0,2021-06-30,Upside
2021-06-29,3.0,2021-07-01,Upside
2021-06-29,4.0,2021-06-29,Upside
2021-06-29,5.0,2021-06-29,Undefined
2021-07-06,1.0,2021-07-06,N/A
2021-07-06,2.0,2021-07-07,Downside
2021-07-06,3.0,2021-07-08,Upside
2021-07-06,4.0,2021-07-06,Downside
2021-07-06,5.0,2021-07-06,Outside
2021-07-13,1.0,2021-07-13,N/A
2021-07-13,2.0,2021-07-14,Downside
2021-07-13,3.0,2021-07-15,Outside
2021-07-13,4.0,2021-07-13,Downside
2021-07-13,5.0,2021-07-13,Undefined
2021-07-20,1.0,2021-07-20,N/A
2021-07-20,2.0,2021-07-21,Upside
2021-07-20,3.0,2021-07-22,Upside
2021-07-20,4.0,2021-07-20,Upside
2021-07-20,5.0,2021-07-20,Undefined
2021-07-27,1.0,2021-07-27,N/A
2021-07-27,2.0,2021-07-28,Upside
2021-07-27,3.0,2021-07-29,Upside
2021-07-27,4.0,2021-07-27,Upside
2021-07-27,5.0,2021-07-27,Outside
2021-08-03,1.0,2021-08-03,N/A
2021-08-03,2.0,2021-08-04,Downside
2021-08-03,3.0,2021-08-05,Upside
2021-08-03,4.0,2021-08-03,Downside
2021-08-03,5.0,2021-08-03,Undefined
2021-08-10,1.0,2021-08-10,N/A
2021-08-10,2.0,2021-08-11,Upside
2021-08-10,3.0,2021-08-12,Downside
2021-08-10,4.0,2021-08-10,Outside
2021-08-10,5.0,2021-08-10,Outside
2021-08-17,1.0,2021-08-17,N/A
2021-08-17,2.0,2021-08-18,Downside
2021-08-17,3.0,2021-08-19,Outside
2021-08-17,4.0,2021-08-17,Downside
2021-08-17,5.0,2021-08-17,Outside
2021-08-24,1.0,2021-08-24,N/A
2021-08-24,2.0,2021-08-25,Upside
2021-08-24,3.0,2021-08-26,Upside
2021-08-24,4.0,2021-08-24,Upside
2021-08-24,5.0,2021-08-24,Outside
2021-08-31,1.0,2021-08-31,N/A
2021-08-31,2.0,2021-09-01,Outside
2021-08-31,3.0,2021-09-02,Upside
2021-08-31,4.0,2021-08-31,Outside
2021-08-31,5.0,2021-08-31,Upside
2021-09-07,1.0,2021-09-07,N/A
2021-09-07,2.0,2021-09-08,Upside
2021-09-07,3.0,2021-09-09,Downside
2021-09-07,4.0,2021-09-07,Upside
2021-09-07,5.0,2021-09-07,Undefined
2021-09-14,1.0,2021-09-14,N/A
2021-09-14,2.0,2021-09-15,Upside
2021-09-14,3.0,2021-09-16,Outside
2021-09-14,4.0,2021-09-14,Outside
2021-09-14,5.0,2021-09-14,Outside
2021-09-21,1.0,2021-09-21,N/A
2021-09-21,2.0,2021-09-22,Upside
2021-09-21,3.0,2021-09-23,Upside
2021-09-21,4.0,2021-09-21,Upside
2021-09-21,5.0,2021-09-21,Upside
2021-09-28,1.0,2021-09-28,N/A
2021-09-28,2.0,2021-09-29,Outside
2021-09-28,3.0,2021-09-30,Outside
2021-09-28,4.0,2021-09-28,Outside
2021-09-28,5.0,2021-09-28,Upside
2021-10-05,1.0,2021-10-05,N/A
2021-10-05,2.0,2021-10-06,Downside
2021-10-05,3.0,2021-10-07,Upside
2021-10-05,4.0,2021-10-05,Outside
2021-10-05,5.0,2021-10-05,Outside
2021-10-12,1.0,2021-10-12,N/A
2021-10-12,2.0,2021-10-13,Outside
2021-10-12,3.0,2021-10-14,Outside
2021-10-12,4.0,2021-10-12,Upside
2021-10-12,5.0,2021-10-12,Upside
2021-10-19,1.0,2021-10-19,N/A
2021-10-19,2.0,2021-10-20,Upside
2021-10-19,3.0,2021-10-21,Outside
2021-10-19,4.0,2021-10-19,Undefined
2021-10-19,5.0,2021-10-19,Upside
2021-10-26,1.0,2021-10-26,N/A
2021-10-26,2.0,2021-10-27,Outside
2021-10-26,3.0,2021-10-28,Upside
2021-10-26,4.0,2021-10-26,Outside
2021-10-26,5.0,2021-10-26,Undefined
2021-11-02,1.0,2021-11-02,N/A
2021-11-02,2.0,2021-11-03,Outside
2021-11-02,3.0,2021-11-04,Downside
2021-11-02,4.0,2021-11-02,Downside
2021-11-02,5.0,2021-11-02,Outside
2021-11-09,1.0,2021-11-09,N/A
2021-11-09,2.0,2021-11-10,Downside
2021-11-09,3.0,2021-11-11,Downside
2021-11-09,4.0,2021-11-09,Outside
2021-11-09,5.0,2021-11-09,Undefined
2021-11-16,1.0,2021-11-16,N/A
2021-11-16,2.0,2021-11-17,Downside
2021-11-16,3.0,2021-11-18,Outside
2021-11-16,4.0,2021-11-16,Downside
2021-11-16,5.0,2021-11-16,Outside
2021-11-23,1.0,2021-11-23,N/A
2021-11-23,2.0,2021-11-24,Downside
2021-11-23,3.0,2021-11-25,Downside
2021-11-23,4.0,2021-11-23,Outside
2021-11-23,5.0,2021-11-23,Downside
2021-11-30,1.0,2021-11-30,N/A
2021-11-30,2.0,2021-12-01,Downside
2021-11-30,3.0,2021-12-02,Upside
2021-11-30,4.0,2021-11-30,Outside
2021-11-30,5.0,2021-11-30,Undefined
2021-12-07,1.0,2021-12-07,N/A
2021-12-07,2.0,2021-12-08,Upside
2021-12-07,3.0,2021-12-09,Downside
2021-12-07,4.0,2021-12-07,Outside
2021-12-07,5.0,2021-12-07,Outside
2021-12-14,1.0,2021-12-14,N/A
2021-12-14,2.0,2021-12-15,Upside
2021-12-14,3.0,2021-12-16,Outside
2021-12-14,4.0,2021-12-14,Downside
2021-12-14,5.0,2021-12-14,Outside
2021-12-21,1.0,2021-12-21,N/A
2021-12-21,2.0,2021-12-22,Upside
2021-12-21,3.0,2021-12-23,Upside
2021-12-21,4.0,2021-12-21,Upside
2021-12-21,5.0,2021-12-21,Outside
2021-12-28,1.0,2021-12-28,N/A
2021-12-28,2.0,2021-12-29,Upside
2021-12-28,3.0,2021-12-30,Outside
2021-12-28,4.0,2021-12-28,Downside
2021-12-28,5.0,2021-12-28,Undefined
2022-01-04,1.0,2022-01-04,N/A
2022-01-04,2.0,2022-01-05,Upside
2022-01-04,3.0,2022-01-06,Upside
2022-01-04,4.0,2022-01-04,Upside
2022-01-04,5.0,2022-01-04,Outside
2022-01-11,1.0,2022-01-11,N/A
2022-01-11,2.0,2022-01-12,Upside
2022-01-11,3.0,2022-01-13,Downside
2022-01-11,4.0,2022-01-11,Upside
2022-01-11,5.0,2022-01-11,Outside
2022-01-18,1.0,2022-01-18,N/A
2022-01-18,2.0,2022-01-19,Outside
2022-01-18,3.0,2022-01-20,Outside
2022-01-18,4.0,2022-01-18,Outside
2022-01-18,5.0,2022-01-18,Outside
2022-01-25,1.0,2022-01-25,N/A
2022-01-25,2.0,2022-01-26,Upside
2022-01-25,3.0,2022-01-27,Downside
2022-01-25,4.0,2022-01-25,Upside
2022-01-25,5.0,2022-01-25,Undefined
2022-02-01,1.0,2022-02-01,N/A
2022-02-01,2.0,2022-02-02,Downside
2022-02-01,3.0,2022-02-03,Upside
2022-02-01,4.0,2022-02-01,Upside
2022-02-01,5.0,2022-02-01,Upside
2022-02-08,1.0,2022-02-08,N/A
2022-02-08,2.0,2022-02-09,Upside
2022-02-08,3.0,2022-02-10,Outside
2022-02-08,4.0,2022-02-08,Upside
2022-02-08,5.0,2022-02-08,Undefined
2022-02-15,1.0,2022-02-15,N/A
2022-02-15,2.0,2022-02-16,Outside
2022-02-15,3.0,2022-02-17,Downside
2022-02-15,4.0,2022-02-15,Downside
2022-02-15,5.0,2022-02-15,Upside
2022-02-22,1.0,2022-02-22,N/A
2022-02-22,2.0,2022-02-23,Upside
2022-02-22,3.0,2022-02-24,Downside
2022-02-22,4.0,2022-02-22,Outside
2022-02-22,5.0,2022-02-22,Upside
2022-03-01,1.0,2022-03-01,N/A
2022-03-01,2.0,2022-03-02,Outside
2022-03-01,3.0,2022-03-03,Inside
2022-03-01,4.0,2022-03-01,Upside
2022-03-01,5.0,2022-03-01,Outside
2022-03-08,1.0,2022-03-08,N/A
2022-03-08,2.0,2022-03-09,Downside
2022-03-08,3.0,2022-03-10,Downside
2022-03-08,4.0,2022-03-08,Downside
2022-03-08,5.0,2022-03-08,Undefined
2022-03-15,1.0,2022-03-15,N/A
2022-03-15,2.0,2022-03-16,Outside
2022-03-15,3.0,2022-03-17,Upside
2022-03-15,4.0,2022-03-15,Upside
2022-03-15,5.0,2022-03-15,Undefined
2022-03-22,1.0,2022-03-22,N/A
2022-03-22,2.0,2022-03-23,Upside
2022-03-22,3.0,2022-03-24,Downside
2022-03-22,4.0,2022-03-22,Outside
2022-03-22,5.0,2022-03-22,Outside
2022-03-29,1.0,2022-03-29,N/A
2022-03-29,2.0,2022-03-30,Outside
2022-03-29,3.0,2022-03-31,Outside
2022-03-29,4.0,2022-03-29,Outside
2022-03-29,5.0,2022-03-29,Undefined
2022-04-05,1.0,2022-04-05,N/A
2022-04-05,2.0,2022-04-06,Downside
2022-04-05,3.0,2022-04-07,Downside
2022-04-05,4.0,2022-04-05,Downside
2022-04-05,5.0,2022-04-05,Outside
2022-04-12,1.0,2022-04-12,N/A
2022-04-12,2.0,2022-04-13,Upside
2022-04-12,3.0,2022-04-14,Upside
2022-04-12,4.0,2022-04-12,Upside
2022-04-12,5.0,2022-04-12,Outside
2022-04-19,1.0,2022-04-19,N/A
2022-04-19,2.0,2022-04-20,Outside
2022-04-19,3.0,2022-04-21,Outside
2022-04-19,4.0,2022-04-19,Downside
2022-04-19,5.0,2022-04-19,Outside
2022-04-26,1.0,2022-04-26,N/A
2022-04-26,2.0,2022-04-27,Outside
2022-04-26,3.0,2022-04-28,Upside
2022-04-26,4.0,2022-04-26,Upside
2022-04-26,5.0,2022-04-26,Undefined
2022-05-03,1.0,2022-05-03,N/A
2022-05-03,2.0,2022-05-04,Upside
2022-05-03,3.0,2022-05-05,Downside
2022-05-03,4.0,2022-05-03,Upside
2022-05-03,5.0,2022-05-03,Outside
2022-05-10,1.0,2022-05-10,N/A
2022-05-10,2.0,2022-05-11,Upside
2022-05-10,3.0,2022-05-12,Upside
2022-05-10,4.0,2022-05-10,Upside
2022-05-10,5.0,2022-05-10,Undefined
2022-05-17,1.0,2022-05-17,N/A
2022-05-17,2.0,2022-05-18,Downside
2022-05-17,3.0,2022-05-19,Upside
2022-05-17,4.0,2022-05-17,Downside
2022-05-17,5.0,2022-05-17,Undefined
2022-05-24,1.0,2022-05-24,N/A
2022-05-24,2.0,2022-05-25,Downside
2022-05-24,3.0,2022-05-26,Upside
2022-05-24,4.0,2022-05-24,Upside
2022-05-24,5.0,2022-05-24,Outside
2022-05-31,1.0,2022-05-31,N/A
2022-05-31,2.0,2022-06-01,Outside
2022-05-31,3.0,2022-06-02,Upside
2022-05-31,4.0,2022-05-31,Outside
2022-05-31,5.0,2022-05-31,Downside
2022-06-07,1.0,2022-06-07,N/A
2022-06-07,2.0,2022-06-08,Outside
2022-06-07,3.0,2022-06-09,Outside
2022-06-07,4.0,2022-06-07,Outside
2022-06-07,5.0,2022-06-07,Outside
2022-06-14,1.0,2022-06-14,N/A
2022-06-14,2.0,2022-06-15,Downside
2022-06-14,3.0,2022-06-16,Outside
2022-06-14,4.0,2022-06-14,Downside
2022-06-14,5.0,2022-06-14,Downside
2022-06-21,1.0,2022-06-21,N/A
2022-06-21,2.0,2022-06-22,Upside
2022-06-21,3.0,2022-06-23,Upside
2022-06-21,4.0,2022-06-21,Downside
2022-06-21,5.0,2022-06-21,Outside
2022-06-28,1.0,2022-06-28,N/A
2022-06-28,2.0,2022-06-29,Outside
2022-06-28,3.0,2022-06-30,Downside
2022-06-28,4.0,2022-06-28,Outside
2022-06-28,5.0,2022-06-28,Outside
2022-07-05,1.0,2022-07-05,N/A
2022-07-05,2.0,2022-07-06,Downside
2022-07-05,3.0,2022-07-07,Upside
2022-07-05,4.0,2022-07-05,Downside
2022-07-05,5.0,2022-07-05,Outside
2022-07-12,1.0,2022-07-12,N/A
2022-07-12,2.0,2022-07-13,Undefined
2022-07-12,3.0,2022-07-14,Outside
2022-07-12,4.0,2022-07-12,Downside
2022-07-12,5.0,2022-07-12,Outside
